PC1,PC2,price
2.5215815713167546,0.9153358644997586,2579
1.379639037201838,-2.3918742621165605,1323
0.11424680464530527,-2.1015366310322916,1215
0.8458992621857419,-1.795118583384713,1215
0.8728372628744047,-1.8048256633403834,1323
1.7290454449790666,-0.3798843047304324,907
3.7957874966706675,-2.3065370261156737,3887
-0.9409104227132662,0.331952487789692,3088
4.065176507074662,-0.1707307804176489,2657
-0.5892580529592489,1.1752758096277254,3359
3.2008226901093555,-2.4399868234771125,1568
-1.0442956275893265,-1.1063354033630923,2429
3.7900202846134157,-2.7068550562385947,2500
-0.06816492671582738,-1.226597559401386,1705
2.9972355518809235,-1.8451421601625861,2640
2.110478121483121,-2.446752947818831,2249
1.6390389722801428,-1.3895893795546865,1339
-0.5836229167016728,1.6520268862325904,6000
1.1006467690734907,-1.6071667407260195,2861
1.7704240855906974,-1.8441254333626467,1920
1.5374270551854388,-2.8552408380757166,1845
-2.6330963159178973,0.10469953008420477,2195
1.468001778410344,3.1194674656696715,2880
-1.7244918005801597,-0.7617328547973929,1537
1.6258393117949381,1.8563571735036262,1039
-0.8464236357010825,0.33270697479056055,1920
1.31111105796477,1.1461178936960394,914
0.44431264677624394,1.2863091865059193,2672
-1.2188068339268558,-0.14693415377243246,1080
-1.2032588550176546,0.0021323508681500786,1869
2.6481769620698867,1.0088069561861275,825
-1.8293101714288584,-0.5141807104375513,1575
3.5373711406725064,3.982519218528544,6500
1.9280153096012633,-1.223209078263422,871
-1.1750801945688956,-0.8122505870021289,1052
-1.3339106118822721,-1.0259985346066913,1700
-1.4164099231314384,3.738624819813194,1499
0.007706612576094638,-0.9507516755892995,999
-0.023075366041429214,-1.3945476694204137,1320
-0.7586028515625576,3.101565576905753,1053
-1.2779222262061092,3.6297563047945163,1500
-3.618290474080639,-0.4410892087310565,1419
1.9764709967384715,-2.9001500314254147,5175
-1.718753085904445,-0.883961602676532,1377
-3.273850783075152,-0.5737258584696624,1804
4.650442823949501,1.6658796608567004,5000
-0.28831643229795545,1.5994279479486342,3539
1.3973036308077667,-1.6396516143700846,2477
2.4219744501339466,-2.157759597083421,2800
-2.2098738060085044,-0.819061579413467,3607
4.744850049327897,3.070311906304093,7500
-1.1163172767890535,-0.8212639220801911,3600
1.4202644875938264,-2.828769907311868,1815
-2.4843117643013004,-0.5974333039564925,1082
3.137423660876221,-1.4302963654808527,2870
4.348256031037561,-0.0830647840089511,4990
-1.8145848941468272,-0.7406731183662162,1460
4.740142341880439,0.9075492378501303,6499
4.386500935284994,3.4111187721832987,5156
-0.813469145272025,0.18424097134436843,1080
0.3136742755453698,-1.3321054059426487,2400
3.6032648474149527,-2.319351556923826,3000
2.0201464849339916,0.08790895978710249,8488
6.789077387922224,4.544870179814945,7500
-0.2540795734593685,-1.0747369611483808,2768
3.588049265063276,-0.5241080810714813,1620
4.668942882086802,-1.110855565813846,4800
-1.726475333449013,-0.7657401843142249,2415
1.585405716442303,-1.0271476969446818,4320
-1.8960103838515134,-0.7931317980180755,1570
4.483799678159619,1.2422630607783094,629
2.2039617720760902,-2.122348233083279,720
2.5615055184323405,-2.0553223988708353,1039
5.769892771070048,3.059709574614498,6115
-1.581367536822428,0.13113650012027392,1058
1.9668729850584206,-1.4821679103542513,1620
1.3755063839242572,-1.6340544019831178,2415
-1.7478364404235802,-0.7588600674376602,1865
-0.9820845805467509,-0.43339456504002294,3600
1.5657768834231227,0.36134722438857175,3375
5.504997112065065,4.75887157780592,12024
3.813009234292624,-2.425613042438856,3000
4.550316579944872,0.9073218489896622,1553
2.1931753152885447,-1.796512867373805,4320
3.435648741402677,2.0774890350618818,972
-0.8858098269855724,-0.8986257175471106,1080
3.3688691819988996,-2.6888013838178395,3224
1.6718455490522055,-0.9651617474896337,2875
0.07360620580746775,-0.5751471842963781,1350
2.5557177201532313,-2.235036257590883,4419
2.6035246905535105,0.9112397790230639,828
0.6507781426038438,-0.36637807492429963,1932
-1.4981172624147392,3.8589337309923244,1899
3.1867513695614837,0.6814414975775367,1977
0.08543860528363587,-2.1383024665637227,3149
-1.258164300398521,3.808631495084658,799
0.0430961590042535,-1.6105671951868856,2499
-1.286689091318741,-0.7423398608809523,1620
-0.18884276735607688,2.2730291148725583,1634
5.432708735666537,4.725391671335015,12000
-0.4274678008318379,2.2493924958822125,3400
0.6628273961195941,-2.2020467878743215,1193
0.4994968810207947,-2.378727719411714,3330
5.289365153995203,1.420439046570282,5499
1.9025912526021387,-0.9952755840855562,3175
3.4198645281422038,2.0815421888593404,1080
0.5545811276389048,-0.6126805057878925,3960
-2.8121296029361114,0.10242395014062118,1743
3.7230682100821495,-0.39911930012348307,5399
0.7366229456132996,-2.33269690756013,3175
-0.38194559372860626,-1.553375423108194,1808
-1.5142852616539526,0.6917308572250012,5800
2.515482370080464,0.5573465881425108,3210
-2.3364760798589557,-0.8024504272334543,1791
5.504012213106748,4.743653152279867,16400
6.56330298466093,4.5119811692455105,6841
2.6904182428799683,0.8648503174440391,5600
2.138824521826022,-2.441910533000395,5849
-2.9700952659015942,0.6798859904412805,1115
-1.5903031256748703,-0.9164126338883061,2774
1.9178439189138587,-2.8850954601777112,3853
4.693673268724547,3.959372292454072,6700
-0.03403958684894853,2.4977123908445966,1702
6.4293598667117635,4.524091524892934,7499
6.541314757381429,4.515177609960105,10359
-1.923337333585288,-0.8299578005597544,1045
-1.0532507889127978,3.6874231325118907,2799
-0.847597713263977,0.20626114920644062,1349
-1.0676085037335694,-0.9511409579733718,2421
3.982756231558792,-0.9882654533847237,1632
-1.0091465214100348,-1.4652512174379098,1237
0.05960435408034632,-1.256139291132038,4500
1.6306979992569026,-0.838625291369692,1208
-0.7796019985293351,0.007590208359034944,999
-1.176209029969788,-0.915499576421385,999
-2.1681524570046,-0.8068653083284065,1703
5.6430654378699305,4.773706289896413,19000
5.954550746321474,4.503269729640321,6199
-1.6755765119545527,-0.8317182227762953,2346
-0.35143298703026304,-2.3157014263143534,2039
-1.4179814051459867,-0.8774069643104064,3278
-1.8818718985579048,-0.7216679313729268,1426
4.138217831563635,-1.1292756830786947,1125
1.508075757828506,-2.799825016844002,2209
0.04524557194478832,-2.1280644805893196,1699
0.45790213080676095,0.8320498509573053,720
5.609260815195212,4.767526974756375,13500
2.5394306566609353,-2.243486019998696,1795
0.6883236960874611,-2.299664937409237,2069
5.353088181083251,2.827398530210853,6699
-1.623334779988383,-0.6590238575806017,1457
0.2755131145422915,3.2474365610369733,1598
1.105320729640103,-2.3362436819955144,2000
-1.6383907922313783,-0.9455945968546203,3094
6.499256019358557,4.476469467186037,12500
-0.11926902712964937,-1.0447642643864021,1279
1.8262747894566673,-2.840695430127149,1600
0.27642972824733725,3.3457614569659464,1598
0.47038687830431364,-0.3561694551686107,1911
-2.4709002104270748,0.5298746389032483,1097
-0.6232292267778227,1.6327144697452807,3600
2.533512828338009,-2.057252108518472,1119
0.20792832218507692,-1.705064147052922,998
0.16666973072058147,-1.1379500773210613,2624
1.4554059275052174,1.9986749788075218,1400
2.09571921137296,-0.13547076758411133,3500
2.523756230152066,-0.7058875367732371,2074
-0.7443640611261383,-0.00033536033330426444,750
0.8772842971464704,-2.881500685726859,1823
-1.5490095773350434,-1.5139507551746982,2195
-0.7596797092770673,-0.9956024637157671,2459
-1.2085834146909975,-0.012439876232676826,7000
-1.457094368055972,0.13661597801836792,1674
-0.4487213563835691,2.6909932873580775,2557
3.9335382459904777,0.3891262872908656,1127
-2.865529928329121,-0.7358664884340503,574
1.906865034503534,-1.1681710676489212,1265
-0.9948759277597539,-0.8514652281351662,1584
5.05320674731343,-0.5412539128393311,6165
0.15599319261042296,2.4278747933499587,611
-1.0471682773197646,0.09893558607792335,892
2.5173991490696053,-2.236799228333361,2800
-0.2373332287299109,-2.089710388592505,1431
-2.638370876802212,-0.7453347952607464,2400
-2.6035424122971897,-0.5647242790937796,1299
0.45486485044278124,0.7565190017529748,2632
-1.8219450536323412,-0.6744808200886904,1397
2.2789139985350553,0.9947452417833293,1080
1.2436298366721668,-1.0455495378293207,2720
4.6334808442646676,-0.7457290726819706,4950
2.444242637293513,0.7676455343472516,1386
0.1456241130399516,-1.132545872257783,2362
0.01834464380341326,2.0692976225557236,800
-0.49297759233277233,3.4365649520242245,4500
-2.150025132924546,-0.11548915217720868,1657
-1.7218745318119109,-0.9507024887038139,1537
-1.7226261610147906,-0.9505094813801248,1499
-1.1858147671214976,0.04609951572373149,1538
-2.1701367239132274,-0.8014122240330981,2385
-0.49164752582964855,2.5067556835360034,2743
-1.7436104718991963,-0.04927594646630496,1867
2.0337154358706635,-0.24998215535664242,3846
1.7423655989107698,0.6130066542896754,539
4.335386691886412,-1.132797983702766,3307
-0.6046293333887774,2.897137060099233,2199
3.6727337666009,-2.28576081119362,1500
0.35553959365039906,-2.386431308146171,1499
3.3291581385087867,-0.7862581507659093,6698
-0.6698793484498843,-1.3209941342575793,1576
-1.2078502132450284,1.8746088902353757,4238
-1.3148749126586297,0.017345354088848033,1650
1.4483157622141052,-2.7438544949339185,2381
-1.832812526647055,-0.7631545287495284,1654
2.5590547809853224,0.7597735319422146,3780
-2.1822046885418906,-1.0167978288150437,2581
-0.24537800089837813,-2.3233916808836432,2700
-1.9399433498570327,-0.705892599856406,1535
-1.6206121864259062,-0.9684643981619243,1949
5.052899887001138,3.7036567603121227,16000
-0.8785781926848764,-0.4427036223416134,2151
2.442114967901698,-2.2152585169003016,2300
-1.0812510261968784,-0.9289460676546085,2252
-0.8513208132358644,-0.4242553679286813,974
-0.6123152967738794,2.367801211849225,1214
-2.807026112176407,0.36155154892191343,735
0.29381076978228216,-1.7923480936369107,1283
6.598145264775922,4.603913497411632,6192
4.173748067521979,-1.1140737921364576,4120
-1.9647368738898872,-0.834593196604228,3150
1.6759890729663594,-2.192300876445811,1379
-1.0509243052460269,3.666235655898769,4500
-1.32823085527961,-0.903015475203981,1999
-2.9060832532960665,0.12654986560168371,831
-2.8246774753918777,-0.6137086627417986,2908
2.5773779437164537,-2.2203248556911004,3400
-1.6580110960736378,3.7623203479540783,499
0.1511375435408914,-1.6244547478051505,3239
3.3360861118911305,-0.7115679021836848,3149
0.2974116444847307,-2.3753401236581158,1693
-2.0943296410936454,-0.9716190228769314,2530
-1.9805742973682223,-0.6952596835281726,1421
1.8175152347736536,-2.7424569238058316,1959
-1.6447038836321737,3.378137704932492,455
-1.2283468975471294,-0.08821283096582841,999
2.288130280652592,-2.0979645364216513,1007
0.3433440287099052,-2.3891777377814605,3839
-2.8344486550293135,-0.6111995675338481,2835
2.8731118931485558,-0.2512142466227327,3149
0.19907855587603554,-0.3530012944784201,1693
0.8329038065405959,0.3446085960888639,1998
-0.23960746196325527,-0.9755547324101407,784
1.6631063621952946,1.756171102529126,4094
-1.9634781158541224,-0.698819793543693,2695
-1.6514982753415353,-0.6558815729356346,2415
-1.7702208241962132,-0.8988405236341869,1380
-2.539806648177127,0.5689816897488273,2310
-1.9404529461006272,-0.9428052770106905,1971
-3.797196175234921,5.7039611664975665,395
1.6223179419374705,-1.754661861385123,3255
-2.333226877302593,0.6499250717895823,2530
2.3375033833800196,0.6073501633171362,2250
-2.289080298721541,0.9040855050550815,1575
-0.03395520403118984,-0.3679779474395667,1436
-1.778873310020024,-0.877936075202147,2411
-1.7502602552162556,-0.9435590522355403,4655
-2.8416087417080615,-0.5751503528748039,2186
0.7934468211779898,-2.1778058879225015,1798
3.1639154431942997,-2.401766454032287,3150
1.8312473576110726,0.007472226368040605,2799
3.7717144143042294,-0.4496270489420155,3645
-1.5905740739349885,-0.7250783810298875,2174
2.217706778131057,-2.0747534769890725,3119
-0.24005922869745863,-2.2231623392651896,1400
-3.4201215508399767,4.5944828822842,927
-2.017752825045993,2.942567986759804,2415
-2.6313917735937773,-0.4818850514881957,4100
-0.6226846818273715,-1.8967941483393274,749
-3.2785794462492124,-0.42983917220233303,1064
1.986588886223219,-0.3451655465916079,1700
4.6264287795507455,-0.6049448096347209,3185
1.9007369663991225,-1.7417239905900552,1773
0.511360424856408,-1.7955277422035631,6300
-2.867253143657875,-2.7342835646930306,917
-0.7542092811331831,-2.1541408785979703,1200
-1.3949966732363033,-1.341726345755819,1200
2.6993475181714586,-2.171972957488209,1695
-2.197453289789749,0.6062585464320093,2421
-0.2770201119043438,-1.283621844047428,1223
2.392231203137454,-2.0111577951342787,1119
2.4396601835782894,1.0637458966611295,825
4.288131204401512,3.028474749513764,10500
1.4880692350067342,-2.7515504437379064,1740
0.8709658749137037,1.7534421962106679,1488
2.4685933489587466,-2.0184847286038305,5319
2.6128882880975812,1.3227805696221155,1188
-1.6279060449735454,-0.930176842076337,1200
-1.7891685775286532,4.1807402020403295,355
0.13728586517984945,-1.7356840587110145,1599
3.330873692732223,0.26273617271913846,2447
-0.6652100738005282,-2.205071232378831,3779
-2.690731399831227,-0.5423354295459127,1199
-1.1845329986574669,-1.4186085493401095,960
-0.04325731276727821,2.045692231236704,5900
1.4200853313881217,-2.1542074904578925,2300
-4.12669034174639,-0.28096424539797554,820
-0.39533920390917765,-2.2057143489493,1863
-0.4168497421255838,-2.260949762952754,1769
-2.922605898457985,-2.7212317045411236,699
-2.3777075809087096,-0.6708998280847785,1936
0.5204276992847666,-1.279571672439184,2500
0.23811971803262896,-2.343651940991318,990
-2.685733995631669,0.6169154271729809,2743
4.812908084873823,0.606974230432607,8208
-0.8010557979448191,2.5414342988818133,5270
2.3325281775990567,-2.1198998004224063,3464
0.6602572485825199,-0.25637885496829294,1395
-0.09350550207807845,-1.9728826134967632,1139
-1.5336947869431532,-1.089577099477461,900
-1.8938427807720823,0.15050222711363806,2900
2.7958296186919243,1.1203493687427715,4976
0.2978850236584724,-1.7164057837878928,2065
-2.318385247245631,0.3163805094174221,2000
-2.334929680097199,0.91585895180008,1536
0.2283485383951938,-2.3411428457833674,1119
0.6913453913619168,-1.9085055119016696,1395
2.780693523759961,0.7245474089712286,4800
-1.4839225764037753,0.7108308161377179,2900
0.3554098445245891,-2.361229954852451,1595
3.1180660618186424,-2.3899930072872895,2993
-0.43413721379181563,-2.256510594507918,1866
-1.830982394522839,-0.024708369171725177,8999
-0.2844053516673571,-2.211774907167568,1330
1.1361010932750715,-2.180485654443901,1169
-2.4494558914976854,-0.20947556925479194,1657
-0.837482505910668,-0.08037450957031243,2469
-0.560474143013802,-1.9722924399295325,3135
2.894959677655801,-0.6127084702682467,6029
-0.33045944239459707,-1.1040536479177263,860
0.07974639589215038,-1.828512036028023,2879
0.850392716438418,-2.483484489536121,1954
2.1701440169781914,-1.973182655947051,1795
-2.2909915193015675,0.3535055165535108,2194
-1.806498653367496,-0.8587709551065847,1458
-0.7850270306804787,3.0638570510647476,4455
-3.5830897340265975,5.779363794880318,809
5.684901982420323,3.1393300259475403,7649
-3.0772067904329585,3.2006739253064262,884
-3.93633031994563,-0.34570525198495294,1871
-1.9440996343590249,-0.7271053270696726,2024
-1.1696852303346807,2.935702873761266,4420
0.633146510111932,-1.6777510887251295,3468
2.507054766455105,-2.170775290698496,2800
0.25680648336433176,3.9291859520181345,13500
-0.10964238643044157,2.581580659195411,1800
-2.581611186590612,-2.8487861131410237,588
-0.5774838052948653,-2.105944793872076,765
-2.3065728809494583,-0.7741107770726077,2153
1.9117501135875465,-1.4292031180539722,1169
-1.8706573047997157,-2.410608352534961,1521
-2.70440662894693,-0.7095583131784615,1776
-1.2786298429939504,0.48566066893503085,4000
-1.5635799951265719,-0.941043556164594,3574
-2.3891465871842708,-0.5820698453711903,2000
-3.6327349141534486,5.639555656401729,853
-2.7231645014711297,-2.796856050785274,760
-1.320035384960907,-0.6759091317088997,2069
-3.350684965965746,0.6115611070636425,453
2.21195647163882,-0.19999280612631795,4657
-0.7345024103560205,3.109557680663736,1559
0.12121570566417678,2.478772409869996,2645
0.5564221799689416,-2.2727916646849255,2867
-0.21854983965578717,-1.0867092537871001,1036
1.7275934780163165,2.5056369825765836,600
1.2129194152649088,-2.752953469183013,1372
-3.381301164923092,0.28881979900877774,1547
-1.7635178609620812,-0.6656845601793174,2500
5.404377171192834,4.227552887375606,7700
-0.9332721695443773,-0.9457512425152479,3420
1.3446310613731247,-2.408429151336348,1763
1.4663185520192406,-0.9517873044105573,2700
0.1739876357391271,-2.3445705627005324,2367
-0.8687371001059107,3.298009910594896,1980
-1.2865042019902686,-0.041784829538379274,900
-0.3912963512022293,2.6139601164980966,1904
-1.2443066493016115,-1.4031765612639415,1440
-0.3351626896704378,-1.5256318965058178,2240
-1.5804626703545679,-0.6887757385976132,1092
2.271462546807479,-1.876046950318087,2249
-1.5482032149123803,1.6048946935478559,1791
-1.0350243464933966,-3.4079712779276496,875
1.277921267477747,-0.08430178303371899,2800
3.2411625037648055,-2.2451980363615345,4657
-2.354410060680955,-0.4209070424743468,1200
3.071629861635329,2.017973314532006,1000
-3.9788020682857708,5.760940136790801,839
-3.010317801001388,0.15389672083306208,1524
-4.0519182062833385,-0.30843503331599936,1174
-3.3821917069377947,4.746190754569071,946
-0.3830771671449539,-1.137721288365686,2500
-0.4879829782086914,-2.028653943277558,2699
2.0893175972030646,-1.4016779766205725,1964
-0.502238720791934,2.7553361052192002,8500
-3.2136210708109276,-0.6306778331828313,644
-0.11328769185072332,-2.1057360613697838,2199
2.2678860957410802,-2.156326178100147,2244
-2.9633754689738163,-0.5619710654361617,1594
-3.5753491600740293,5.768093804800686,846
-2.043246684928626,0.4590998673831323,2743
-0.693710290652027,3.2333997250730455,2000
-3.7354239225834434,-0.421539801190617,399
2.544080922522949,-0.02587927992711876,3402
-1.7763184051113738,-0.7859070144254553,1223
1.6519291249639878,-2.791157407418425,3000
0.5748061943147632,1.7824194002901854,1500
-0.6739275875351077,2.71367086445825,974
-3.9382947096514465,5.745905278479448,660
2.6254963055745177,-1.4202296456619115,4069
2.7115436370950334,0.7423040827505701,6000
-1.8018078384710785,-0.6595175969757809,1404
-0.5040353797385113,-1.2493621710620255,1350
-0.19493525474486603,0.010184250035559096,961
-2.3487129302984457,-2.930207510485917,688
-1.3547159201651935,1.9470813175415949,433
-1.6713911224378455,-0.7816708500272033,2450
1.7476606795781888,-1.1803948356299607,5600
4.805357467405968,-0.47342665069686946,4320
1.7533530511692321,2.314684331699367,786
-1.7038707238579296,-0.6095171611182104,2450
-1.4119043916773915,3.734049590216707,1800
4.983559403884809,2.538174174509279,7664
6.419825198667096,4.647205643902764,7500
3.625549954948693,-2.2300320690234137,3150
2.1956064566428655,-1.4530465149372083,5025
-1.1567872864173383,3.1553522028232037,4013
1.2215485619779305,-1.5553258543111792,934
-0.7443959110917846,-2.1605443260339623,899
3.3742533599432276,-2.202073940943847,2700
-2.3503627993977543,-0.8332679515903257,1760
1.2223647773203812,-2.7144680274106014,871
-2.5491472577181895,-2.8599077895238474,728
3.453109899697197,-2.5668254854121457,5775
-3.6066468699812013,-0.4772742058382384,477
-1.3142697757765538,3.753702024907262,1792
-2.7632797941388203,0.399124094197525,2311
-1.3004777567674246,-0.9253094271507734,1079
-0.6648185426096594,-1.1510438231541333,1520
3.144860384383198,0.21901234568832897,629
1.1395068290216648,-2.7532792268064035,629
0.19475362322801743,-2.347094202024389,972
-0.6909038538034867,-1.8669574396135897,809
-1.6965997407133662,2.2315524832029787,1800
-0.7393249760751924,-1.0574624183691435,2204
-2.155684746952883,0.3399130765187492,2590
-1.7788570953330094,0.31617495540134943,1777
-1.4470568519411975,0.6210892186875675,2500
-1.4940594533942988,0.471612395541883,3040
-1.2393566135470648,2.814325286411105,1690
-1.0386218625142376,0.45254135786844957,3040
1.1632953974892577,3.979835830262231,2320
3.601736753941794,-2.180490990477178,2159
-2.298324891320514,-0.9112656236231127,1365
-1.3021820979233432,-1.3883149973399271,1424
3.355623312780067,-2.19634358807804,3509
1.474344757638841,2.3534956639044724,1599
4.262137469773089,-0.8804497966635311,5149
1.4820711478746227,-2.727687828708001,2802
0.20583997098769594,-1.1679940888588263,5850
-0.09605390615741705,-2.1507517162025285,1628
-2.3563516906679833,-0.9269838719464648,2520
-1.3081951315463796,-1.3867709387504186,1350
-2.3849926715891505,0.5565018483409426,2699
-3.8262712435221284,-0.3965225511648416,500
1.039686925574204,-2.1665776525072595,2160
2.571865480295366,-2.1454824746013017,2400
3.883894088354637,-1.0194778427521929,4500
-1.7636592671657734,-2.1411081117955417,1315
-1.4233421263435015,3.437124741086001,950
5.032381978526429,0.43712426870936266,2700
-3.3074196436125214,0.7708071182378681,513
1.9798225934644915,-1.9548255589411048,1944
4.546731794209067,-0.5938257814224345,6579
-0.9166090447127083,-1.3062437339347814,828
2.9051301806923098,-2.3303135372137955,5850
-2.1934294532397023,-0.5976820963268642,2599
2.465975897868639,-1.7061141060865286,3846
-1.5896898485318849,4.078982356226692,2000
-2.3878346068303773,-2.38424208402904,411
-0.9471368891062355,-1.0960862014980766,1280
0.7529025157475728,1.8503031630365308,8500
4.242714702649495,2.9670910146095673,16000
1.259051718184128,-2.060196456062384,1670
4.0969815701947825,1.8393584269862122,1200
-1.7991291286251263,2.1134942619340804,1072
2.3419833286404117,-2.0087166210757346,1119
-3.8540050079678223,-0.3897329035600935,883
1.6246759666736559,-2.7454266349444367,3465
-3.855508266373582,-0.38934688891271674,603
2.2985135104829353,-2.0645881130588686,2223
-1.4552916049969613,-0.8241909081651775,2000
-3.636368590853826,5.629517412317959,741
-1.2606569615404475,2.0804738427874843,1128
-3.628626243072428,-0.32095518214038826,407
-1.7375704499086215,3.913075582251397,680
-0.4648685579649756,2.623935801836457,410
1.9444818552242793,-2.032482686969452,4100
-1.3430885024346435,-1.3780598157276986,1125
1.9997030981189718,-1.9573883312594071,1105
4.968727864491303,2.1720115731596557,1417
-1.5024181817161395,3.7405984818737186,2759
-2.019290516980816,-0.5982595898207905,1529
-3.8859110563331414,-0.3788447108594169,994
-1.7803462607926954,-0.6056297006932221,2500
-3.636508384631866,-0.46885926396615907,449
1.3054492978472183,-0.734012394089124,2244
-3.6383974227098648,-0.31844608693243776,416
-0.4738881083995312,2.62625188972072,419
-3.8904208315504194,-0.37768666691728636,1015
-3.3000584291420854,-0.6084819909586533,658
1.0051119822417405,-2.157699315617588,2890
-1.7693552668205461,4.065615252326916,1470
-2.362779708742289,0.3302348348274997,1380
-2.1433252510672016,-0.6583497783105828,1318
-2.6528971189770116,0.7446487708867976,2003
-2.2589320484477344,0.3775629781659263,1496
-3.055311822998534,0.2172199646085387,2305
-1.02572807965011,-0.7355542629329672,1755
-1.4925937825667492,3.73572277606285,2415
-2.7767362198338934,0.5084834244926342,2651
-0.08724695948921878,2.545072127583985,1252
-1.536613128935747,2.079558872228982,1402
-2.3859879906621364,-0.5650018115536555,2875
-2.1231519132044565,-0.6663197923530574,1531
-1.9304224940905,-0.627104862301577,2194
-0.9684452144847323,-0.6897983218078823,2458
-2.70390115468862,0.48675766777971874,1979
-1.6926801292566906,2.174583962023624,532
4.920371181844435,0.8588570381398541,3499
-2.840800073426155,-2.7616678309075726,1513
2.43072442590711,-1.8402574907008544,2520
6.0850230684799165,4.12183367283879,5300
-1.4931049403021568,-0.6272827191443724,690
-0.9504335600660835,1.373797055926923,2950
-0.053785696998547405,-1.6859222425874922,1155
-1.142265048057287,2.359480236244491,3200
-2.0495124271456233,-0.05121809922487126,2875
2.8369663761092365,-2.5333854331091405,2520
-2.8475647362520706,-2.7599307649943747,1165
-1.8686498233761868,-0.9047719813447189,1750
-0.8800208747391197,-1.8278077086670077,3599
2.214279121106617,-2.1481402907240335,3600
3.27849742745629,-2.169548305464364,1161
-0.9627779996472454,0.332278378190805,486
-3.2506334886248367,5.6513359823028875,1128
-1.1666717531747042,3.8214439151324573,4253
-3.2569704446489207,-0.6277278728082253,428
-0.10066285794250893,2.4620252564972813,909
-3.3388850351309656,3.278330790578611,864
-4.105405694301261,-0.30081129016066566,433
-3.2157932381303187,0.7392573830656475,600
-3.5327401273118704,0.84454145289291,673
-4.311272698098979,-0.23331722990365242,907
-4.043498970661943,-0.32290207703444884,593
-3.5036561365821233,0.8380690373842373,950
-0.25789734163847333,2.5512760502329415,1063
-3.0179485868659417,-2.705566965381031,477
-3.978541856328496,5.744782487214862,1206
-1.9546675738445902,-1.0040100938527312,438
-3.8502186338325837,5.699442869525166,677
-3.158273604014731,0.8672279215479227,428
-2.4466959453628103,-2.368097933502969,668
-1.6662379425854772,4.1174227258584315,725
-0.2683465726797983,2.5519834037126183,553
-3.390691119112514,0.34874458761913946,542
-3.2495718649732654,-0.6307736366677582,745
-3.5788441558692923,5.754544317523428,739
-4.107012234422387,5.794111603008486,553
-0.24490816936588863,-1.6365367338735544,1274
