price,location,ratings,type,air,air conditioning,airport,airport family,airport room,airport shuttle,airport spa,airport wifi,bar,bar air,bar breakfast,bar closed,bar housekeeping,bar superb,bar tea/coffee,breakfast,centre,centre closed,centre facilities,centre front,centre room,centre rooms,centre spa,centre tea/coffee,centre wifi,closed,closed breakfast,closed non-smoking,closed parking,closed room,conditioning,conditioning breakfast,conditioning superb,conditioning tea/coffee,desk,desk air,desk bar,desk breakfast,desk garden,desk housekeeping,desk laundry,desk tea/coffee,desk terrace,facilities,facilities guests,family,family rooms,fitness,fitness centre,fitness housekeeping,front,front desk,garden,garden air,garden bar,garden breakfast,garden housekeeping,garden laundry,garden tea/coffee,guests,guests airport,guests bar,guests desk,guests family,guests front,guests laundry,guests room,guests spa,guests tea/coffee,guests terrace,housekeeping,housekeeping air,housekeeping breakfast,housekeeping superb,housekeeping tea/coffee,laundry,laundry air,laundry breakfast,laundry housekeeping,laundry superb,laundry tea/coffee,maker,maker rooms,non-smoking,non-smoking rooms,parking,parking air,parking airport,parking bar,parking breakfast,parking desk,parking facilities,parking family,parking front,parking garden,parking housekeeping,parking restaurant,parking room,parking rooms,parking site,parking spa,parking tea/coffee,parking terrace,parking wifi,pool,pool airport,pool parking,pool room,pool spa,pool wifi,pools,pools airport,pools rooms,pools spa,pools wifi,restaurant,restaurant air,restaurant closed,restaurant facilities,restaurant family,restaurant front,restaurant parking,restaurant room,restaurant wifi,room,room service,rooms,rooms air,rooms airport,rooms bar,rooms breakfast,rooms desk,rooms facilities,rooms family,rooms garden,rooms housekeeping,rooms parking,rooms restaurant,rooms room,rooms rooms,rooms spa,rooms superb,rooms tea/coffee,rooms terrace,rooms wifi,service,service airport,service desk,service facilities,service family,service fitness,service front,service housekeeping,service parking,service restaurant,service rooms,service tea/coffee,service wifi,shuttle,shuttle family,shuttle fitness,shuttle front,shuttle non-smoking,shuttle parking,shuttle room,shuttle rooms,shuttle spa,shuttle wifi,site,site front,spa,spa centre,spa wellness,superb,superb breakfast,swimming,swimming pool,swimming pools,tea/coffee,tea/coffee maker,terrace,terrace air,terrace bar,terrace breakfast,terrace garden,terrace housekeeping,terrace laundry,terrace tea/coffee,wellness,wellness centre,wifi,wifi air,wifi airport,wifi bar,wifi desk,wifi facilities,wifi family,wifi front,wifi housekeeping,wifi laundry,wifi non-smoking,wifi parking,wifi restaurant,wifi room,wifi rooms,wifi spa,wifi tea/coffee,wifi terrace
611,7,10.0,30,0.19483934837127462,0.19483934837127462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19483934837127462,0.0,0.0,0.0,0.14823135713217667,0.4011623281143075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17272693183763493,0.17272693183763493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17593736059043527,0.0,0.0,0.0,0.0,0.0,0.0,0.24142292564024373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24593312257410146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26982242078967633,0.13195715617474074,0.13195715617474074,0.14613878544432887,0.0,0.0,0.0,0.0,0.18646765647065255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13195715617474074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49830574959741286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1532002161556245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2021632900240025,0.0,0.0,0.0,0.0,0.0,0.0
828,28,8.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2147649258921103,0.0,0.22771935853085837,0.0,0.0,0.0,0.0,0.09491234256948065,0.37137201628545646,0.0,0.0,0.0,0.22771935853085837,0.20741654855996317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17007472671859236,0.17007472671859236,0.0975365699694677,0.0975365699694677,0.20322778802820443,0.20404334340371497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17007472671859236,0.0,0.0,0.0,0.20162797991653436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09934945580810375,0.0,0.0,0.0,0.0,0.0,0.193494823710929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07451442724813823,0.07451442724813823,0.16504520424345406,0.0,0.0,0.2524189314044735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1409304751784117,0.07451442724813823,0.0,0.0,0.0,0.0,0.206555995636298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21879142599999682,0.0,0.21984000694857347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21984000694857347,0.21984000694857347,0.08651009685303081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11415888462153272,0.0,0.0,0.0,0.0,0.0,0.0
2883,21,6.9,19,0.0,0.0,0.16368640711609034,0.0,0.0,0.16567326860267517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13493213739980503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11899815072328272,0.0,0.0,0.3923156757998171,0.0,0.0,0.0,0.0,0.0,0.24178674524894267,0.24178674524894267,0.13866287043744102,0.13866287043744102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24178674524894267,0.0,0.0,0.0,0.2866444295148094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14124015969663223,0.0,0.0,0.0,0.0,0.0,0.2750819275164476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19743182113501537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2166098301928124,0.1059334398827343,0.1059334398827343,0.23463652432615842,0.0,0.0,0.0,0.0,0.14969374037320587,0.0,0.0,0.0,0.0,0.0,0.20974598411145037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1059334398827343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15286613090994355,0.0,0.0,0.16567326860267517,0.0,0.0,0.0,0.0,0.0,0.18589669850546983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12298708428251436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162293985040827,0.0,0.0,0.0,0.0,0.0,0.0
2050,13,7.0,19,0.0,0.0,0.1391655916575691,0.0,0.0,0.14085481411161266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11471881548201204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10117179760575448,0.0,0.0,0.0,0.0,0.0,0.0,0.28783753931386563,0.0,0.20556621683108228,0.20556621683108228,0.11789067122523715,0.11789067122523715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20556621683108228,0.0,0.0,0.0,0.2437040578481457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1914348247528574,0.1914348247528574,0.0,0.0,0.12008187323734842,0.0,0.0,0.0,0.0,0.0,0.23387366044378072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16785582067788518,0.0,0.0,0.0,0.0,0.0,0.33046704151187317,0.0,0.0,0.09006422767375338,0.09006422767375338,0.19948712484822828,0.0,0.0,0.0,0.21604792229136094,0.1272690769716573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09006422767375338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34010677240915393,0.0,0.0,0.0,0.14085481411161266,0.0,0.0,0.0,0.0,0.0,0.15804870111392036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1914348247528574,0.1914348247528574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7499,4,5.6,56,0.0,0.0,0.1030108370972406,0.0,0.0,0.10426120521598252,0.0,0.0,0.19214379498483283,0.0,0.2037337407767024,0.0,0.0,0.0,0.0,0.08491525148460226,0.33225550337816195,0.0,0.0,0.0,0.2037337407767024,0.18556942022734296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18182186069679313,0.18255151384765073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23083365640420614,0.24689139973514787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12424744071953808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13631651109445952,0.06666584300534749,0.06666584300534749,0.0738305190096897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13199696774932237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666584300534749,0.0,0.0,0.0,0.0,0.18479950910777132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10426120521598252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2170000188953134,0.0,0.0,0.0,0.19574618493757967,0.0,0.19668431914162346,0.0,0.0,0.22425928164671627,0.23083365640420614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19668431914162346,0.19668431914162346,0.07739801201150151,0.0,0.0,0.3156667906116684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3335,27,7.6,14,0.20381553991981044,0.20381553991981044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1758230856906622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20381553991981044,0.3195574242065364,0.0,0.0,0.15506033221467602,0.0,0.0,0.0,0.0,0.2679046715135727,0.0,0.0,0.0,0.0,0.0,0.18068441085163314,0.18068441085163314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21476359271629847,0.2655814883667784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18404274311406313,0.0,0.0,0.0,0.0,0.0,0.0,0.25254520891038346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1380363835994161,0.1380363835994161,0.3057427127276568,0.0,0.0,0.0,0.0,0.19505816663237674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2610706926296784,0.1380363835994161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1991919445738939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16025810511381158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2114768934131893,0.0,0.0,0.0,0.0,0.0,0.0
795,28,7.8,14,0.1392537081518265,0.1392537081518265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1201283114661134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1392537081518265,0.0,0.4587414125374946,0.0,0.1059424921997765,0.0,0.0,0.0,0.0,0.1830415823746316,0.0,0.0,0.0,0.0,0.0,0.12344973413812026,0.12344973413812026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1467337901394549,0.18145430464284423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09431115156209105,0.09431115156209105,0.20889381891329753,0.0,0.0,0.0,0.0,0.13327037290455,0.0,0.4267241001780304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09431115156209105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1360947105740867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3863870570384988,0.3863870570384988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5751,27,8.0,19,0.16907243485725854,0.16907243485725854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1458516716317728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16907243485725854,0.2650845554199153,0.0,0.0,0.12862820925050816,0.3481098256295135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3270787995820544,0.3270787995820544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1526701776927616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4059210164688516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21340921222143758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23413922312581548,0.11450622206346991,0.11450622206346991,0.12681237382847824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22671991261846344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11450622206346991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16523699363802488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13293995172234166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17542780741588365,0.0,0.0,0.0,0.0,0.0,0.0
828,28,8.3,14,0.0,0.0,0.20245100927187049,0.0,0.0,0.20490840399590052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16688708537922306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14717957428394543,0.0,0.0,0.0,0.0,0.2542887335457156,0.0,0.0,0.0,0.0,0.0,0.17150133944039045,0.17150133944039045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20384848720634802,0.0,0.43481386014972484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17468898843887298,0.0,0.0,0.0,0.0,0.0,0.0,0.23970989745733512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13102084771578085,0.13102084771578085,0.2902037010818175,0.0,0.0,0.0,0.0,0.18514456608937227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2478020835532177,0.13102084771578085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18906824965774316,0.0,0.0,0.20490840399590052,0.0,0.0,0.0,0.0,0.0,0.22992119440956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15211317652504136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20072883050677875,0.0,0.0,0.0,0.0,0.0,0.0
2195,12,6.3,30,0.19207487786417832,0.19207487786417832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19207487786417832,0.0,0.0,0.0,0.14612818229380725,0.0,0.0,0.0,0.0,0.2524721965776404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20239227517629377,0.2502828388900362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1300848872029197,0.1300848872029197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1300848872029197,0.0,0.4108985840716229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15102654085449402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6769113971643052,0.0,0.0,0.0,0.0
799,14,9.4,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2248575661703746,0.2248575661703746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17178308362535957,0.17178308362535957,0.38048972755442073,0.0,0.0,0.0,0.0,0.0,0.0,0.7772567779280928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17178308362535957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2478897634085796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2946,4,6.9,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1195674138781268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10544783038679575,0.0,0.0,0.0,0.4444838958934179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26813519353499804,0.26813519353499804,0.2782906814846361,0.0,0.0,0.0,0.34764268678442745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14604866747385772,0.0,0.3115254164714452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12515714162758348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3327690772067099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17495025814655774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19194446716570127,0.09387079826996693,0.09387079826996693,0.10395923074984022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18586220729032218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09387079826996693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13545926340957484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10898254405101203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1438135677181908,0.0,0.0,0.0,0.0,0.0,0.0
2880,27,8.6,19,0.12370369953412594,0.12370369953412594,0.12945490435459808,0.0,0.0,0.1310262563577565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10671397368423381,0.20877465722614238,0.0,0.0,0.0,0.0,0.2332072257988904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12370369953412594,0.19395201957366706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22849762461263337,0.22941458812363885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24959453894857422,0.37907320798121924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09278366282789624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35889325715628384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1310262563577565,0.0,0.43595729445290105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1577860436784683,0.0,0.0,0.0,0.0,0.0,0.3046565305159605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
